lon,lat,mes,ano,prev_1_mes,prev_2_meses,prev_3_meses,regiao_hidro,Real,inter_pr_1,inter_pr_2,inter_pr_3
-39.25,-7.25,5,2011,22.323673,28.144045,5.360955,Bacia do Salgado,40.94,0 a 50,0 a 50,0 a 50
-39.0,-7.25,5,2011,22.085146,32.232647,5.2813945,Bacia do Salgado,30.64,0 a 50,0 a 50,0 a 50
-38.75,-7.25,5,2011,22.085146,33.297646,5.106769,Bacia do Salgado,16.81,0 a 50,0 a 50,0 a 50
-39.25,-7.0,5,2011,20.143194,35.632847,8.29797,Bacia do Salgado,35.2,0 a 50,0 a 50,0 a 50
-39.0,-7.0,5,2011,26.2433,36.339153,6.2831025,Bacia do Salgado,27.53,0 a 50,0 a 50,0 a 50
-38.75,-7.0,5,2011,27.269272,32.278225,5.1063232,Bacia do Salgado,29.21,0 a 50,0 a 50,0 a 50
-39.25,-6.75,5,2011,19.05763,37.236122,5.9208627,Bacia do Salgado,28.78,0 a 50,0 a 50,0 a 50
-39.0,-6.75,5,2011,21.279722,28.539965,6.033127,Bacia do Salgado,35.43,0 a 50,0 a 50,0 a 50
-38.75,-6.75,5,2011,23.176584,29.747507,7.1022277,Bacia do Salgado,62.97,0 a 50,0 a 50,0 a 50
-39.0,-6.5,5,2011,20.23732,30.085606,6.820229,Bacia do Salgado,56.26,0 a 50,0 a 50,0 a 50
-38.75,-6.5,5,2011,23.959988,32.214638,6.4626803,Bacia do Salgado,70.88,0 a 50,0 a 50,0 a 50
-40.75,-6.0,5,2011,16.27414,13.100652,3.383727,Bacia dos Sertões de Crateús,25.45,0 a 50,0 a 50,0 a 50
-40.75,-5.75,5,2011,18.856476,19.301779,3.0085483,Bacia dos Sertões de Crateús,27.98,0 a 50,0 a 50,0 a 50
-40.5,-5.75,5,2011,20.947718,15.233989,1.1737808,Bacia dos Sertões de Crateús,27.88,0 a 50,0 a 50,0 a 50
-40.75,-5.5,5,2011,20.55015,22.904308,3.0348186,Bacia dos Sertões de Crateús,24.13,0 a 50,0 a 50,0 a 50
-40.5,-5.5,5,2011,24.33431,16.058441,1.372394,Bacia dos Sertões de Crateús,25.13,0 a 50,0 a 50,0 a 50
-40.75,-5.25,5,2011,20.469849,24.634933,3.5717025,Bacia dos Sertões de Crateús,29.77,0 a 50,0 a 50,0 a 50
-40.5,-5.25,5,2011,22.456974,18.647127,1.9683517,Bacia dos Sertões de Crateús,25.83,0 a 50,0 a 50,0 a 50
-40.75,-5.0,5,2011,20.115667,20.747334,3.5695376,Bacia dos Sertões de Crateús,29.05,0 a 50,0 a 50,0 a 50
-40.5,-5.0,5,2011,20.056976,18.998945,1.305565,Bacia dos Sertões de Crateús,28.63,0 a 50,0 a 50,0 a 50
-40.25,-5.0,5,2011,16.463276,15.710586,0.2454888,Bacia dos Sertões de Crateús,25.29,0 a 50,0 a 50,0 a 50
-40.75,-4.75,5,2011,34.4906,31.431866,6.5999627,Bacia dos Sertões de Crateús,42.19,0 a 50,0 a 50,0 a 50
-39.25,-4.75,6,2011,44.56023,14.097558,3.738182,Bacia Metropolitana,67.88,0 a 50,0 a 50,0 a 50
-39.0,-4.75,6,2011,36.919003,9.05226,5.1224995,Bacia Metropolitana,66.54,0 a 50,0 a 50,0 a 50
-38.75,-4.75,6,2011,35.36002,9.0422325,6.0622654,Bacia Metropolitana,56.29,0 a 50,0 a 50,0 a 50
-38.5,-4.75,6,2011,37.2797,9.517974,5.809039,Bacia Metropolitana,52.35,0 a 50,0 a 50,0 a 50
-39.0,-4.5,6,2011,39.4383,11.0230055,5.9899683,Bacia Metropolitana,94.56,0 a 50,0 a 50,0 a 50
-38.75,-4.5,6,2011,39.838432,11.570304,6.9285326,Bacia Metropolitana,74.96,0 a 50,0 a 50,0 a 50
-38.5,-4.5,6,2011,39.784256,11.690689,6.4026384,Bacia Metropolitana,58.33,0 a 50,0 a 50,0 a 50
-38.25,-4.5,6,2011,37.409977,10.370624,5.8686123,Bacia Metropolitana,47.61,0 a 50,0 a 50,0 a 50
-38.0,-4.5,6,2011,42.692596,11.09209,4.750599,Bacia Metropolitana,35.86,0 a 50,0 a 50,0 a 50
-38.75,-4.25,6,2011,46.290897,18.06263,11.035537,Bacia Metropolitana,97.26,0 a 50,0 a 50,0 a 50
-38.5,-4.25,6,2011,41.892673,15.515936,8.821265,Bacia Metropolitana,59.83,0 a 50,0 a 50,0 a 50
-38.25,-4.25,6,2011,45.45272,18.445261,10.509637,Bacia Metropolitana,59.81,0 a 50,0 a 50,0 a 50
-38.75,-4.0,6,2011,40.89914,15.962447,8.845302,Bacia Metropolitana,70.7,0 a 50,0 a 50,0 a 50
-38.5,-4.0,6,2011,47.367786,19.893402,13.886744,Bacia Metropolitana,83.7,0 a 50,0 a 50,0 a 50
-38.25,-4.0,6,2011,44.07593,19.892529,12.773645,Bacia Metropolitana,65.44,0 a 50,0 a 50,0 a 50
-39.0,-3.75,6,2011,37.876987,10.059708,4.0951877,Bacia Metropolitana,44.23,0 a 50,0 a 50,0 a 50
-38.75,-3.75,6,2011,43.599976,16.080307,10.543245,Bacia Metropolitana,62.72,0 a 50,0 a 50,0 a 50
-38.5,-3.75,6,2011,61.54166,21.850145,14.867155,Bacia Metropolitana,71.94,50.1 a 100,0 a 50,0 a 50
-41.0,-4.75,6,2011,21.156675,7.3541765,0.039565377,Bacia da Serra da Ibiapaba,12.82,0 a 50,0 a 50,0 a 50
-41.0,-4.5,6,2011,18.956938,7.8279624,0.6924952,Bacia da Serra da Ibiapaba,14.42,0 a 50,0 a 50,0 a 50
-41.0,-4.25,6,2011,26.060783,9.294636,0.8050541,Bacia da Serra da Ibiapaba,27.92,0 a 50,0 a 50,0 a 50
-41.0,-4.0,6,2011,31.76769,8.878361,1.161542,Bacia da Serra da Ibiapaba,39.75,0 a 50,0 a 50,0 a 50
-41.25,-3.75,6,2011,30.863579,9.240714,0.14159608,Bacia da Serra da Ibiapaba,31.62,0 a 50,0 a 50,0 a 50
-41.25,-3.5,6,2011,29.786459,13.43988,5.443009,Bacia da Serra da Ibiapaba,34.53,0 a 50,0 a 50,0 a 50
-40.75,-4.0,6,2011,35.988113,17.543348,7.096978,Bacia do Acaraú,57.73,0 a 50,0 a 50,0 a 50
-40.5,-3.5,6,2011,30.965601,12.031544,1.7656511,Bacia do Acaraú,38.66,0 a 50,0 a 50,0 a 50
-40.5,-7.25,6,2011,8.343325,7.7431355,4.942018,Bacia do Alto Jaguaribe,3.73,0 a 50,0 a 50,0 a 50
-40.25,-7.25,6,2011,9.188827,9.271422,0.5782365,Bacia do Alto Jaguaribe,6.73,0 a 50,0 a 50,0 a 50
-40.0,-7.25,6,2011,11.093106,9.701383,1.0412333,Bacia do Alto Jaguaribe,8.74,0 a 50,0 a 50,0 a 50
-39.75,-7.25,6,2011,18.92001,11.977765,3.756926,Bacia do Alto Jaguaribe,14.08,0 a 50,0 a 50,0 a 50
-40.25,-7.0,6,2011,8.324499,8.744371,3.6520777,Bacia do Alto Jaguaribe,4.23,0 a 50,0 a 50,0 a 50
-40.0,-7.0,6,2011,10.498031,8.9137745,3.395113,Bacia do Alto Jaguaribe,8.33,0 a 50,0 a 50,0 a 50
-39.75,-7.0,6,2011,15.59912,12.476637,7.0204453,Bacia do Alto Jaguaribe,10.45,0 a 50,0 a 50,0 a 50
-39.5,-7.0,6,2011,14.673961,11.552876,6.0324516,Bacia do Alto Jaguaribe,11.35,0 a 50,0 a 50,0 a 50
-40.0,-6.75,6,2011,13.7150955,7.7366652,2.0809145,Bacia do Alto Jaguaribe,18.55,0 a 50,0 a 50,0 a 50
-39.75,-6.75,6,2011,14.9595785,9.581441,6.9531593,Bacia do Alto Jaguaribe,9.31,0 a 50,0 a 50,0 a 50
-39.5,-6.75,6,2011,16.091759,8.493276,7.1542063,Bacia do Alto Jaguaribe,13.47,0 a 50,0 a 50,0 a 50
-39.75,-6.5,6,2011,16.37075,9.979034,1.4905119,Bacia do Alto Jaguaribe,10.33,0 a 50,0 a 50,0 a 50
-39.5,-6.5,6,2011,17.51954,9.662405,1.8058547,Bacia do Alto Jaguaribe,12.01,0 a 50,0 a 50,0 a 50
-39.25,-6.5,6,2011,23.07262,11.5253935,3.3724585,Bacia do Alto Jaguaribe,16.24,0 a 50,0 a 50,0 a 50
-39.75,-6.25,6,2011,23.537146,9.272211,1.1267016,Bacia do Alto Jaguaribe,22.25,0 a 50,0 a 50,0 a 50
-39.5,-6.25,6,2011,20.004135,8.897874,1.5118371,Bacia do Alto Jaguaribe,19.37,0 a 50,0 a 50,0 a 50
-39.25,-6.25,6,2011,22.90777,12.510816,3.3003275,Bacia do Alto Jaguaribe,18.74,0 a 50,0 a 50,0 a 50
-39.0,-6.25,6,2011,25.098682,11.747054,4.9472923,Bacia do Alto Jaguaribe,22.92,0 a 50,0 a 50,0 a 50
-39.5,-6.0,6,2011,25.277527,7.903094,0.7935298,Bacia do Alto Jaguaribe,29.56,0 a 50,0 a 50,0 a 50
-39.25,-6.0,6,2011,25.017328,9.60636,1.9175516,Bacia do Alto Jaguaribe,23.49,0 a 50,0 a 50,0 a 50
-38.0,-5.25,6,2011,34.603733,8.7507925,2.562216,Bacia do Baixo Jaguaribe,48.39,0 a 50,0 a 50,0 a 50
-38.25,-5.0,6,2011,33.350727,8.74075,4.2125907,Bacia do Baixo Jaguaribe,67.24,0 a 50,0 a 50,0 a 50
-38.0,-5.0,6,2011,33.699917,8.679737,2.6442697,Bacia do Baixo Jaguaribe,46.73,0 a 50,0 a 50,0 a 50
-37.75,-5.0,6,2011,36.241558,9.438318,2.4716074,Bacia do Baixo Jaguaribe,37.61,0 a 50,0 a 50,0 a 50
-38.25,-4.75,6,2011,34.032272,8.943221,5.2623773,Bacia do Baixo Jaguaribe,62.61,0 a 50,0 a 50,0 a 50
-38.0,-4.75,6,2011,32.787994,8.259353,3.9667213,Bacia do Baixo Jaguaribe,44.07,0 a 50,0 a 50,0 a 50
-37.75,-4.75,6,2011,34.24796,9.10975,3.2253015,Bacia do Baixo Jaguaribe,27.3,0 a 50,0 a 50,0 a 50
-37.5,-4.75,6,2011,32.246788,8.385523,3.6466115,Bacia do Baixo Jaguaribe,16.69,0 a 50,0 a 50,0 a 50
-37.75,-4.5,6,2011,36.969406,11.760425,4.312746,Bacia do Baixo Jaguaribe,31.41,0 a 50,0 a 50,0 a 50
-39.75,-6.0,6,2011,28.496828,7.8030906,1.0169772,Bacia do Banabuiú,34.79,0 a 50,0 a 50,0 a 50
-39.5,-5.75,6,2011,27.560568,6.1598516,0.057940647,Bacia do Banabuiú,54.94,0 a 50,0 a 50,0 a 50
-39.75,-5.5,6,2011,28.610079,6.4012084,1.0762802,Bacia do Banabuiú,58.39,0 a 50,0 a 50,0 a 50
-39.5,-5.5,6,2011,37.917767,11.261324,1.6156971,Bacia do Banabuiú,62.97,0 a 50,0 a 50,0 a 50
-39.25,-5.5,6,2011,41.60201,13.872715,3.9645402,Bacia do Banabuiú,52.18,0 a 50,0 a 50,0 a 50
-39.0,-5.5,6,2011,37.328358,13.250805,3.582263,Bacia do Banabuiú,45.09,0 a 50,0 a 50,0 a 50
-39.75,-5.25,6,2011,39.791065,10.91233,2.421932,Bacia do Banabuiú,68.23,0 a 50,0 a 50,0 a 50
-39.5,-5.25,6,2011,44.00495,10.5416975,2.3787205,Bacia do Banabuiú,58.28,0 a 50,0 a 50,0 a 50
-39.25,-5.25,6,2011,44.523205,11.789449,4.082184,Bacia do Banabuiú,82.03,0 a 50,0 a 50,0 a 50
-39.0,-5.25,6,2011,40.476734,11.691528,4.2495637,Bacia do Banabuiú,65.94,0 a 50,0 a 50,0 a 50
-38.75,-5.25,6,2011,34.739788,10.04778,4.939884,Bacia do Banabuiú,49.93,0 a 50,0 a 50,0 a 50
-38.5,-5.25,6,2011,33.263596,9.346332,4.112602,Bacia do Banabuiú,48.8,0 a 50,0 a 50,0 a 50
-39.75,-5.0,6,2011,39.791065,11.543559,1.9176027,Bacia do Banabuiú,51.75,0 a 50,0 a 50,0 a 50
-39.5,-5.0,6,2011,41.6278,9.800686,2.3343904,Bacia do Banabuiú,64.54,0 a 50,0 a 50,0 a 50
-39.25,-5.0,6,2011,42.471554,11.958096,3.4514523,Bacia do Banabuiú,72.13,0 a 50,0 a 50,0 a 50
-39.0,-5.0,6,2011,40.63913,11.710398,4.8243294,Bacia do Banabuiú,62.57,0 a 50,0 a 50,0 a 50
-38.75,-5.0,6,2011,36.880486,9.125169,4.964113,Bacia do Banabuiú,47.4,0 a 50,0 a 50,0 a 50
-38.5,-5.0,6,2011,33.431236,9.123162,4.2125907,Bacia do Banabuiú,46.62,0 a 50,0 a 50,0 a 50
-39.75,-4.75,6,2011,40.18615,12.029794,2.4366286,Bacia do Banabuiú,58.6,0 a 50,0 a 50,0 a 50
-39.5,-4.75,6,2011,39.796097,9.756945,3.0215645,Bacia do Banabuiú,53.5,0 a 50,0 a 50,0 a 50
-39.5,-4.5,6,2011,44.27971,11.622722,3.0757804,Bacia do Banabuiú,70.65,0 a 50,0 a 50,0 a 50
-41.0,-3.75,6,2011,31.76769,9.623191,1.3516325,Bacia do Coreaú,47.94,0 a 50,0 a 50,0 a 50
-40.75,-3.75,6,2011,24.77653,13.107489,4.0074778,Bacia do Coreaú,39.02,0 a 50,0 a 50,0 a 50
-41.0,-3.5,6,2011,33.453743,13.888488,3.2798252,Bacia do Coreaú,56.83,0 a 50,0 a 50,0 a 50
-40.75,-3.5,6,2011,30.537577,12.213956,5.310086,Bacia do Coreaú,38.03,0 a 50,0 a 50,0 a 50
-41.25,-3.25,6,2011,29.640686,14.130046,1.4488369,Bacia do Coreaú,24.12,0 a 50,0 a 50,0 a 50
-41.0,-3.25,6,2011,33.2688,13.6148405,2.4939027,Bacia do Coreaú,32.88,0 a 50,0 a 50,0 a 50
-40.75,-3.25,6,2011,35.602356,13.640659,3.0873015,Bacia do Coreaú,38.66,0 a 50,0 a 50,0 a 50
-40.5,-3.25,6,2011,30.727358,12.353992,1.8949381,Bacia do Coreaú,35.48,0 a 50,0 a 50,0 a 50
-41.25,-3.0,6,2011,35.730686,15.034877,3.5810928,Bacia do Coreaú,20.3,0 a 50,0 a 50,0 a 50
-41.0,-3.0,6,2011,35.505558,12.656278,4.6718464,Bacia do Coreaú,25.97,0 a 50,0 a 50,0 a 50
-40.75,-3.0,6,2011,36.534817,12.392508,3.2539618,Bacia do Coreaú,31.03,0 a 50,0 a 50,0 a 50
-40.5,-3.0,6,2011,31.78415,14.19382,2.2412796,Bacia do Coreaú,42.53,0 a 50,0 a 50,0 a 50
-40.25,-3.0,6,2011,31.575138,15.559181,4.8913155,Bacia do Coreaú,47.22,0 a 50,0 a 50,0 a 50
-39.75,-4.5,6,2011,37.03478,8.401369,0.87529445,Bacia do Curu,43.45,0 a 50,0 a 50,0 a 50
-39.25,-4.5,6,2011,40.614174,11.056785,2.410712,Bacia do Curu,76.07,0 a 50,0 a 50,0 a 50
-39.75,-4.25,6,2011,29.38086,6.9967604,0.25113228,Bacia do Curu,27.41,0 a 50,0 a 50,0 a 50
-39.5,-4.25,6,2011,31.228384,7.169349,0.64853126,Bacia do Curu,33.08,0 a 50,0 a 50,0 a 50
-39.25,-4.25,6,2011,31.997143,7.649352,1.8650174,Bacia do Curu,40.81,0 a 50,0 a 50,0 a 50
-39.0,-4.25,6,2011,47.431282,15.103547,8.785718,Bacia do Curu,125.68,0 a 50,0 a 50,0 a 50
-39.5,-4.0,6,2011,29.720375,7.5107093,0.046961006,Bacia do Curu,31.9,0 a 50,0 a 50,0 a 50
-39.25,-4.0,6,2011,33.137913,8.576132,2.7890935,Bacia do Curu,33.89,0 a 50,0 a 50,0 a 50
-39.0,-4.0,6,2011,32.2821,10.107721,6.374223,Bacia do Curu,39.06,0 a 50,0 a 50,0 a 50
-39.25,-3.75,6,2011,30.97668,5.704092,1.1032268,Bacia do Curu,29.55,0 a 50,0 a 50,0 a 50
-39.75,-3.5,6,2011,32.36694,7.318525,1.027997,Bacia do Litoral,32.88,0 a 50,0 a 50,0 a 50
-39.75,-3.25,6,2011,35.341198,10.329053,0.40490848,Bacia do Litoral,53.93,0 a 50,0 a 50,0 a 50
-40.0,-3.0,6,2011,30.675976,16.652311,2.74831,Bacia do Litoral,77.91,0 a 50,0 a 50,0 a 50
-39.75,-3.0,6,2011,35.341198,12.592771,2.292673,Bacia do Litoral,93.88,0 a 50,0 a 50,0 a 50
-38.75,-6.25,6,2011,26.155378,12.455304,5.745111,Bacia do Medio Jaguaribe,25.76,0 a 50,0 a 50,0 a 50
-39.0,-6.0,6,2011,27.599081,11.667608,3.5581026,Bacia do Medio Jaguaribe,30.96,0 a 50,0 a 50,0 a 50
-38.75,-6.0,6,2011,30.096954,9.971344,4.253779,Bacia do Medio Jaguaribe,37.68,0 a 50,0 a 50,0 a 50
-38.5,-6.0,6,2011,29.92088,10.606991,4.2737675,Bacia do Medio Jaguaribe,50.49,0 a 50,0 a 50,0 a 50
-38.25,-6.0,6,2011,31.305689,11.435941,3.8121505,Bacia do Medio Jaguaribe,50.89,0 a 50,0 a 50,0 a 50
-39.25,-5.75,6,2011,31.178139,8.804702,1.3400025,Bacia do Medio Jaguaribe,40.57,0 a 50,0 a 50,0 a 50
-39.0,-5.75,6,2011,31.693867,11.99529,2.5433674,Bacia do Medio Jaguaribe,32.73,0 a 50,0 a 50,0 a 50
-38.75,-5.75,6,2011,31.266045,9.253816,3.1087584,Bacia do Medio Jaguaribe,23.05,0 a 50,0 a 50,0 a 50
-38.5,-5.75,6,2011,31.036512,9.997843,2.3532557,Bacia do Medio Jaguaribe,28.58,0 a 50,0 a 50,0 a 50
-38.25,-5.75,6,2011,31.009464,9.673412,2.3532557,Bacia do Medio Jaguaribe,56.63,0 a 50,0 a 50,0 a 50
-38.75,-5.5,6,2011,33.607307,9.402931,4.3906455,Bacia do Medio Jaguaribe,33.31,0 a 50,0 a 50,0 a 50
-38.5,-5.5,6,2011,31.020842,9.997843,3.4157772,Bacia do Medio Jaguaribe,43.71,0 a 50,0 a 50,0 a 50
-38.25,-5.5,6,2011,28.875118,8.928605,3.5335164,Bacia do Medio Jaguaribe,50.74,0 a 50,0 a 50,0 a 50
-38.0,-5.5,6,2011,32.246788,8.966185,2.155794,Bacia do Medio Jaguaribe,67.84,0 a 50,0 a 50,0 a 50
-38.25,-5.25,6,2011,33.37778,9.106237,3.9948626,Bacia do Medio Jaguaribe,57.51,0 a 50,0 a 50,0 a 50
-39.0,-7.75,6,2011,22.28987,8.174383,6.077768,Bacia do Salgado,14.63,0 a 50,0 a 50,0 a 50
-39.25,-7.5,6,2011,25.600733,11.789968,3.8188627,Bacia do Salgado,18.3,0 a 50,0 a 50,0 a 50
-39.0,-7.5,6,2011,24.462887,11.542266,6.558741,Bacia do Salgado,17.66,0 a 50,0 a 50,0 a 50
-38.75,-7.5,6,2011,23.065119,11.867202,6.135612,Bacia do Salgado,14.25,0 a 50,0 a 50,0 a 50
-39.5,-7.25,6,2011,18.511185,11.661136,4.335785,Bacia do Salgado,17.92,0 a 50,0 a 50,0 a 50
-39.25,-7.25,6,2011,21.75599,13.284749,5.2561016,Bacia do Salgado,15.57,0 a 50,0 a 50,0 a 50
-39.0,-7.25,6,2011,21.99178,13.274553,5.9363027,Bacia do Salgado,14.16,0 a 50,0 a 50,0 a 50
-38.75,-7.25,6,2011,25.084763,14.282461,5.9231305,Bacia do Salgado,18.73,0 a 50,0 a 50,0 a 50
-39.25,-7.0,6,2011,20.97019,13.413995,8.102327,Bacia do Salgado,22.01,0 a 50,0 a 50,0 a 50
-39.0,-7.0,6,2011,24.605255,14.678162,8.932647,Bacia do Salgado,24.27,0 a 50,0 a 50,0 a 50
-38.75,-7.0,6,2011,25.457373,13.314152,5.10269,Bacia do Salgado,25.26,0 a 50,0 a 50,0 a 50
-39.25,-6.75,6,2011,24.921982,11.421811,6.621136,Bacia do Salgado,20.08,0 a 50,0 a 50,0 a 50
-39.0,-6.75,6,2011,24.963165,10.725446,7.073285,Bacia do Salgado,27.88,0 a 50,0 a 50,0 a 50
-38.75,-6.75,6,2011,25.420244,10.609532,6.982153,Bacia do Salgado,26.61,0 a 50,0 a 50,0 a 50
-39.0,-6.5,6,2011,23.370464,9.895932,4.7224216,Bacia do Salgado,24.39,0 a 50,0 a 50,0 a 50
-38.75,-6.5,6,2011,25.453665,13.536694,5.193674,Bacia do Salgado,31.6,0 a 50,0 a 50,0 a 50
-39.25,-4.75,7,2011,7.241672,6.3806043,11.9025,Bacia Metropolitana,94.4,0 a 50,0 a 50,0 a 50
-39.0,-4.75,7,2011,7.241672,6.2955976,13.216963,Bacia Metropolitana,62.79,0 a 50,0 a 50,0 a 50
-38.75,-4.75,7,2011,7.241672,6.7222457,14.311653,Bacia Metropolitana,65.93,0 a 50,0 a 50,0 a 50
-38.5,-4.75,7,2011,7.3409495,7.1247363,13.653679,Bacia Metropolitana,67.33,0 a 50,0 a 50,0 a 50
-39.0,-4.5,7,2011,9.840233,11.515943,14.975829,Bacia Metropolitana,73.88,0 a 50,0 a 50,0 a 50
-38.75,-4.5,7,2011,8.581151,9.893551,15.257782,Bacia Metropolitana,81.81,0 a 50,0 a 50,0 a 50
-38.5,-4.5,7,2011,7.1444783,7.294493,14.32666,Bacia Metropolitana,65.26,0 a 50,0 a 50,0 a 50
-38.25,-4.5,7,2011,7.076118,6.669436,14.424811,Bacia Metropolitana,41.58,0 a 50,0 a 50,0 a 50
-38.0,-4.5,7,2011,6.907556,5.7343106,12.935628,Bacia Metropolitana,28.13,0 a 50,0 a 50,0 a 50
-38.75,-4.25,7,2011,11.940006,18.61307,20.613897,Bacia Metropolitana,114.29,0 a 50,0 a 50,0 a 50
-38.5,-4.25,7,2011,7.334412,11.1256075,17.67859,Bacia Metropolitana,42.57,0 a 50,0 a 50,0 a 50
-38.25,-4.25,7,2011,10.132757,13.482502,17.568228,Bacia Metropolitana,50.36,0 a 50,0 a 50,0 a 50
-38.75,-4.0,7,2011,7.5599275,12.197106,17.649508,Bacia Metropolitana,57.31,0 a 50,0 a 50,0 a 50
-38.5,-4.0,7,2011,13.8142605,22.29683,22.327745,Bacia Metropolitana,76.82,0 a 50,0 a 50,0 a 50
-38.25,-4.0,7,2011,12.7153635,21.910454,23.104208,Bacia Metropolitana,56.37,0 a 50,0 a 50,0 a 50
-39.0,-3.75,7,2011,10.267704,9.723256,14.204728,Bacia Metropolitana,59.02,0 a 50,0 a 50,0 a 50
-38.75,-3.75,7,2011,10.51558,14.259443,15.387373,Bacia Metropolitana,63.2,0 a 50,0 a 50,0 a 50
-38.5,-3.75,7,2011,12.6781025,18.199293,19.126757,Bacia Metropolitana,81.02,0 a 50,0 a 50,0 a 50
-41.0,-5.0,7,2011,4.754616,2.6054,7.761735,Bacia da Serra da Ibiapaba,6.4,0 a 50,0 a 50,0 a 50
-41.0,-4.75,7,2011,6.373038,3.6082938,8.863293,Bacia da Serra da Ibiapaba,16.1,0 a 50,0 a 50,0 a 50
-41.0,-4.5,7,2011,5.792873,3.4858425,9.651096,Bacia da Serra da Ibiapaba,12.78,0 a 50,0 a 50,0 a 50
-41.0,-4.25,7,2011,6.8142347,4.62051,9.83066,Bacia da Serra da Ibiapaba,29.68,0 a 50,0 a 50,0 a 50
-41.0,-4.0,7,2011,6.548575,3.954727,9.886349,Bacia da Serra da Ibiapaba,46.98,0 a 50,0 a 50,0 a 50
-41.25,-3.75,7,2011,5.444675,4.907713,10.211962,Bacia da Serra da Ibiapaba,46.73,0 a 50,0 a 50,0 a 50
-41.25,-3.5,7,2011,5.519113,5.8473268,11.757609,Bacia da Serra da Ibiapaba,51.58,0 a 50,0 a 50,0 a 50
-40.5,-4.75,7,2011,5.027554,3.4778197,6.4796386,Bacia do Acaraú,8.08,0 a 50,0 a 50,0 a 50
-40.25,-4.75,7,2011,5.8368907,0.69379073,5.2343645,Bacia do Acaraú,10.95,0 a 50,0 a 50,0 a 50
-40.75,-4.5,7,2011,6.7932982,6.0675836,9.323395,Bacia do Acaraú,33.62,0 a 50,0 a 50,0 a 50
-40.5,-4.5,7,2011,5.697954,5.226122,6.970557,Bacia do Acaraú,12.9,0 a 50,0 a 50,0 a 50
-40.25,-4.5,7,2011,5.5163903,0.7152595,6.1416936,Bacia do Acaraú,10.42,0 a 50,0 a 50,0 a 50
-40.0,-4.5,7,2011,6.187689,1.219722,6.0436783,Bacia do Acaraú,23.64,0 a 50,0 a 50,0 a 50
-40.75,-4.25,7,2011,10.0365,8.870212,10.896881,Bacia do Acaraú,45.25,0 a 50,0 a 50,0 a 50
-40.5,-4.25,7,2011,6.278118,6.129572,7.5382648,Bacia do Acaraú,19.67,0 a 50,0 a 50,0 a 50
-40.25,-4.25,7,2011,5.2475953,2.88592,6.411941,Bacia do Acaraú,10.6,0 a 50,0 a 50,0 a 50
-40.0,-4.25,7,2011,5.999348,1.812783,6.0262113,Bacia do Acaraú,12.23,0 a 50,0 a 50,0 a 50
-40.75,-4.0,7,2011,6.7636685,4.1293488,10.527658,Bacia do Acaraú,44.77,0 a 50,0 a 50,0 a 50
-40.5,-4.0,7,2011,6.1178527,3.163901,7.673827,Bacia do Acaraú,16.76,0 a 50,0 a 50,0 a 50
-40.25,-4.0,7,2011,6.014111,3.1746366,5.832604,Bacia do Acaraú,14.58,0 a 50,0 a 50,0 a 50
-40.5,-3.75,7,2011,4.7236586,2.5520265,7.673827,Bacia do Acaraú,17.62,0 a 50,0 a 50,0 a 50
-40.25,-3.75,7,2011,5.0722895,2.7082193,3.810135,Bacia do Acaraú,17.95,0 a 50,0 a 50,0 a 50
-40.5,-3.5,7,2011,8.866771,11.410975,12.338216,Bacia do Acaraú,65.6,0 a 50,0 a 50,0 a 50
-40.25,-3.5,7,2011,4.8892646,3.906527,6.3695173,Bacia do Acaraú,36.09,0 a 50,0 a 50,0 a 50
-40.25,-3.25,7,2011,4.5759373,0.33358026,2.9144106,Bacia do Acaraú,48.61,0 a 50,0 a 50,0 a 50
-40.5,-7.25,7,2011,4.7545485,4.0635076,14.3798685,Bacia do Alto Jaguaribe,5.18,0 a 50,0 a 50,0 a 50
-40.25,-7.25,7,2011,4.7985125,6.9925966,10.579018,Bacia do Alto Jaguaribe,6.95,0 a 50,0 a 50,0 a 50
-40.0,-7.25,7,2011,4.7985125,7.934388,11.328899,Bacia do Alto Jaguaribe,6.34,0 a 50,0 a 50,0 a 50
-39.75,-7.25,7,2011,5.4580708,9.688508,13.765936,Bacia do Alto Jaguaribe,8.09,0 a 50,0 a 50,0 a 50
-40.25,-7.0,7,2011,4.400459,6.3012476,14.838772,Bacia do Alto Jaguaribe,4.76,0 a 50,0 a 50,0 a 50
-40.0,-7.0,7,2011,4.444424,8.811578,13.251856,Bacia do Alto Jaguaribe,6.3,0 a 50,0 a 50,0 a 50
-39.75,-7.0,7,2011,4.9377255,11.6029005,16.744955,Bacia do Alto Jaguaribe,6.85,0 a 50,0 a 50,0 a 50
-39.5,-7.0,7,2011,5.488647,9.785887,17.008905,Bacia do Alto Jaguaribe,7.49,0 a 50,0 a 50,0 a 50
-40.25,-6.75,7,2011,4.60539,4.314313,9.356963,Bacia do Alto Jaguaribe,7.88,0 a 50,0 a 50,0 a 50
-40.0,-6.75,7,2011,4.98278,3.3716722,11.334718,Bacia do Alto Jaguaribe,8.59,0 a 50,0 a 50,0 a 50
-39.75,-6.75,7,2011,5.639182,7.9806786,15.347853,Bacia do Alto Jaguaribe,6.04,0 a 50,0 a 50,0 a 50
-39.5,-6.75,7,2011,5.9228144,9.009778,15.144875,Bacia do Alto Jaguaribe,7.24,0 a 50,0 a 50,0 a 50
